feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,session_id,label
0.6385399365225548,0.6002102663406852,0.6944203049707707,0.8124788714847637,0.5928733227429878,0.7008308519489621,0.8094142710850892,0.7100524623904965,0.9209602286309576,0.7782623746838977,L_26,1.0
0.6428146085965641,0.5035726096817349,0.9619450657785908,0.7231029489182198,0.6555806283640572,0.7437770627620026,0.7821160839905827,0.9636283990515636,0.7667557484606021,0.628889541311151,L_27,1.0
0.6005057945361802,0.8947481419440628,0.6431104312969795,0.7722219612332868,0.6856651980392403,0.5655877080217495,0.9109082467647198,0.535481550368054,0.897435970828615,0.8049177027908945,L_28,1.0
0.9831134151068136,0.6547425967281708,0.7283007843188928,0.7965309013374657,0.9408511029795932,0.9822362222678134,0.7213586314357895,0.6114028144805097,0.8576214427681446,0.8969301914273646,L_29,1.0
0.7185258622751355,0.5669443461651431,0.9821395647906376,0.512212318656007,0.5829973364628309,0.9050455969494348,0.8614358778227541,0.8821137553944653,0.8716630320103984,0.9406143025267156,L_30,1.0
0.5843148813351693,0.5856803482858545,0.7784279180919715,0.9363649130386706,0.8203451432999327,0.8934482464223008,0.6721870671752945,0.7428913442716338,0.7939428418189165,0.7217141634959331,L_31,1.0
0.9690803250297017,0.6060288010689543,0.8780736089371797,0.526626645772727,0.9702320414628144,0.8553555655912366,0.5204483370804549,0.6193163940306203,0.6425832384039538,0.7845875814646897,L_32,1.0
0.6185425714889795,0.8306648061671276,0.8016938155457413,0.6216599239721914,0.5958078883326681,0.6840598131008166,0.5482727536352731,0.7568331891913627,0.5179831279275198,0.5870444751497403,L_33,1.0
0.9766983210267652,0.6424835117103688,0.8028554028878805,0.7650211513597964,0.7073950162181464,0.9227147765098952,0.5847925395540836,0.9969157809325354,0.6939454720924603,0.828880961046591,L_34,1.0
0.9629262267588288,0.9212826487204306,0.6735228075444499,0.846720779598841,0.9665400842102334,0.6874168631067125,0.8343722409991181,0.6520785062014495,0.8205289536198367,0.6603574773483912,L_35,1.0
0.5237018872389544,0.7346852064387517,0.5004304201675105,0.6074294175011713,0.6610423152727682,0.8899058506632536,0.5028066506001201,0.656982397871291,0.849147035448474,0.9641691106094176,L_36,1.0
0.7648279114842924,0.7647907272368022,0.8293157811626909,0.5997758183164072,0.5448369032756862,0.7263623554480964,0.8929587002831668,0.6138985110737094,0.6675855264156421,0.7475510129762795,L_37,1.0
0.6746702144916774,0.9080104727527248,0.6555897467505483,0.8764702604215429,0.706322073336419,0.8076470609227505,0.7793443715092692,0.9964854700422536,0.7791845525303277,0.8433734755987077,L_38,1.0
0.5648965612161907,0.5387902057021671,0.9730104762844948,0.917826721843538,0.6778200309586087,0.9684781893453068,0.5483068921066032,0.5307702594439365,0.6480250395884197,0.5867939643922939,L_39,1.0
0.8661936883431817,0.5965778622095086,0.8398659202919603,0.8233593207631946,0.7713921253681296,0.6569482450425133,0.5758533077613781,0.8461046226314725,0.5433952049103314,0.7450823678474514,L_40,1.0
0.7886829315906139,0.8384777289057852,0.5851357758728131,0.5502834384209561,0.7841207207216283,0.9380077471374664,0.6488425150000495,0.5708177595380137,0.8501689047334844,0.8626473890750159,L_41,1.0
0.8293477651533961,0.8246799045391149,0.6842942694581824,0.8259628085143378,0.5535226332567564,0.789156313653674,0.7687478555524232,0.7881935167119385,0.6147173785821176,0.800822145964895,L_42,1.0
0.9869126216444064,0.824585156543977,0.5130452742406855,0.6072361604167573,0.7182098229316696,0.8996227292804719,0.5558025678142049,0.83124521061955,0.7944967789695405,0.693999695155636,L_43,1.0
0.8154669961075618,0.63709206383601,0.5351332333821602,0.6251394230774083,0.9716151492758748,0.7536997874153593,0.9868541697385396,0.6288885254469591,0.9763349184626812,0.5653419215592212,L_44,1.0
0.6645938898666061,0.8670193687441982,0.5307688574668666,0.9906687095688148,0.642993753487342,0.9186314809140226,0.9134167123979968,0.7545071893934785,0.872652598790823,0.9361389868907056,L_45,1.0
0.5970035483814522,0.7284455341672418,0.5188849362541516,0.9535452484940276,0.5387433785397278,0.593052349402587,0.5645611878447947,0.881002504470537,0.6407170717144652,0.5421955775284633,L_46,1.0
0.9115109360888914,0.5322962358122136,0.8343382075939041,0.5796120733778011,0.8831186295710645,0.5554085684151476,0.9341550081316472,0.7230519450099917,0.6925391431165402,0.808493669303854,L_47,1.0
0.6637069885646543,0.7755811352156684,0.6618462790036623,0.8859462723774916,0.6637247779238825,0.6315208358454582,0.7417659912681291,0.5336992199613813,0.76800361884058,0.9521253370282504,L_48,1.0
0.8279591593039008,0.5882837705623294,0.6026964296598083,0.7774533233120007,0.9039350822152368,0.6559974133369307,0.5635728939786966,0.7587795714677624,0.7782403981521486,0.7749089846941623,L_49,1.0
0.8880242305689702,0.5630711346800829,0.9097730282680268,0.7763941563453653,0.6896088907571831,0.9741268753944348,0.7745645921947792,0.8944570750481577,0.6645669901787492,0.5442986103512624,L_50,1.0
0.9423706891115478,0.9049775685270026,0.8328620267639735,0.529686360847125,0.7272663921204015,0.6517808428205729,0.7539699964256188,0.930470281694166,0.8563352083334893,0.781526882996759,L_51,1.0
0.767658562494441,0.8582281479052547,0.7206129514993591,0.912956869010827,0.5355694799076299,0.5196642566222273,0.9222569749442192,0.6845117325105212,0.5584690071234656,0.9670436743882678,L_52,1.0
0.9911371285916316,0.8232056873668282,0.6640006917449907,0.9483591925068936,0.7650930477266158,0.635562826841099,0.9657696785220836,0.8869804290346858,0.8797199124967785,0.8478886782098298,L_53,1.0
0.7076021938703879,0.9737468020485897,0.7326218774476514,0.9278394323853516,0.879146432986482,0.6619108935415059,0.9303607200861418,0.9396195427339562,0.6852535487689244,0.8423061095960448,L_54,1.0
0.5818812056913054,0.6302002658986303,0.7367670174976717,0.7923190972209285,0.7690955779635373,0.5146841713015243,0.7940360094909842,0.7061457454569642,0.5062414961806023,0.7560062503713646,L_55,1.0
0.5097558423678359,0.5665393178818654,0.9458249499815226,0.7093553445017411,0.5942425775997535,0.6798959171157091,0.6405855273407025,0.8715832441274345,0.6523021092920052,0.8024179984672137,L_56,1.0
0.5941837633616994,0.8146024603926431,0.981713190494649,0.9201471348515716,0.7524843707564244,0.9198617118884151,0.6235825420987247,0.5604537648817152,0.601962596271896,0.9531593483984604,L_57,1.0
0.9709555011745687,0.5328860212194406,0.7601312864077985,0.6765472283867601,0.7473753581977338,0.5561307671979703,0.8797214745834325,0.6535038642507975,0.976861032110209,0.6323432217855649,L_58,1.0
0.6563083791911918,0.8334812988857823,0.9273920830380784,0.9826618846574832,0.854622625406355,0.8910564536794231,0.8193757715548482,0.543491304238912,0.8643141342294904,0.918326639067664,L_59,1.0
0.5974677892021085,0.5292796227567038,0.8328267611741602,0.930472419155846,0.9540746812739798,0.9017600808516596,0.6310606729136461,0.9581416050908717,0.9910969661197588,0.8415417036032511,L_60,1.0
0.7071768518873333,0.8985252676078468,0.9992973834961416,0.68813936902379,0.7952464097828964,0.6291276105256273,0.5587414115822713,0.991896689057411,0.7480710600132694,0.5352374092806251,L_61,1.0
0.5088029676412821,0.7440104818097647,0.9389063155379174,0.5717437716651925,0.764871488931079,0.7063567179635528,0.5938214986931526,0.5683049815704444,0.652424393411642,0.6371442416964748,L_62,1.0
0.8925400918697115,0.9248101415630372,0.7104855591446302,0.7837472775887362,0.8043707949737235,0.6293152296574605,0.5045849580097412,0.6704653951197777,0.741503219126791,0.5065534740117662,L_63,1.0
0.791936997740037,0.7382912954554396,0.8627275673838732,0.5569131554717297,0.899493218753828,0.5025384338524219,0.8243843635022118,0.9855332545887888,0.5918015202066133,0.7535212201694108,L_64,1.0
0.6405133746460454,0.5336367193022798,0.5002860554494568,0.5359131637199921,0.9142337202550774,0.6804706569586398,0.8966632548096461,0.5887634882755503,0.7126850590637679,0.8683211255765048,L_65,1.0
0.9814414509172478,0.6796564187184427,0.6377349901278131,0.7082005648986878,0.6025091721900782,0.5076374290734162,0.9769176640326188,0.6099191473506028,0.6666863734174675,0.6841223998121257,L_66,1.0
0.5622594457488543,0.932100522372274,0.584717639132911,0.8613743500760797,0.5809192927846958,0.9495935564558842,0.5220639709583809,0.5101410384978187,0.5796174514696417,0.7073561147690017,L_67,1.0
0.6300644587542676,0.8416572743840379,0.7271817724225985,0.6293227935966983,0.7126206668867394,0.9033311071857958,0.7716810470294873,0.6419099876265402,0.939640521754155,0.804057142224665,L_68,1.0
0.7216786393470505,0.9120513421835958,0.5675878428115557,0.5190908667519609,0.96424114003681,0.6185991847831349,0.6363377520216799,0.7940637896492025,0.7853301988602834,0.9833889570504336,L_69,1.0
0.7684344185664422,0.8673951718079547,0.7645002502189229,0.5492882191250555,0.8108529639867431,0.7719916305782504,0.7693393882903706,0.8353550917561214,0.5599318256949068,0.5714723712354131,L_70,1.0
0.990713178572026,0.9331938343665964,0.5844047030582795,0.9625812871499232,0.6974242549610188,0.5218830772847285,0.6190040111176094,0.7220982491090844,0.7101272955131798,0.8131623419300013,L_71,1.0
0.5156543646519975,0.7982910210608555,0.7787914354067431,0.8234709144328731,0.9493828234143266,0.6174492934056461,0.9916076224767504,0.8910830862219705,0.8963800748904233,0.7690826356834457,L_72,1.0
0.8368030018605741,0.7637846728118608,0.931219845654622,0.6619145090628469,0.916858413673584,0.6106879366416484,0.6495779494923901,0.6019321703992004,0.8971883758453485,0.7595085120081879,L_73,1.0
0.7452069758194083,0.8643099966039952,0.7377583738046801,0.9691093705517572,0.8220026470682585,0.8376448536656576,0.6773494901448218,0.9636570454250492,0.799031569937871,0.6162956439226572,L_74,1.0
0.9817649767722608,0.9702004807718768,0.7191069452713779,0.7312041458948312,0.8637272723764533,0.998923025472125,0.8737917342585964,0.8944936137608257,0.766170165932412,0.6617550537736865,L_75,1.0
0.8631453479091333,0.6668810032764567,0.6636043089876771,0.7367354222576027,0.8110699285401776,0.6916366472393465,0.6557479564798671,0.6360733243276439,0.6730953650154607,0.9997851685811292,L_76,1.0
0.8194051658933102,0.9111499843178232,0.9293053331184268,0.6320228707391882,0.6680921539697248,0.7234841797658162,0.7526685219732201,0.5704928743232054,0.5831756599598291,0.7013918813198614,L_77,1.0
0.8814919899212119,0.7671554762264499,0.6506864805693557,0.7585328972558951,0.5823199664528347,0.6917940520795369,0.6070056440273404,0.600087629660103,0.9919000232689184,0.80873441241219,L_78,1.0
0.7173953741989052,0.5309448691228142,0.8962625520474454,0.9484796269834764,0.8300122763682906,0.7896251542379829,0.9281271462555682,0.9092485033768208,0.5502237858485057,0.9772841529697454,L_79,1.0
0.9091537272504066,0.5722838344600223,0.6175525156457606,0.7987708000369567,0.984895734374438,0.6806455074790241,0.6590794444677355,0.6961286886442744,0.5601594034125366,0.6157050560980624,L_80,1.0
0.7983533829350117,0.6947206189959108,0.6336132105855237,0.783001276751216,0.5534936525075778,0.7476462323409943,0.5518188820119925,0.6982738110629462,0.560179581144897,0.7778633743279334,L_81,1.0
0.7514449159919032,0.7808511838991893,0.7310466333928971,0.663318998251062,0.9898863536150988,0.6318717939638225,0.7994017588706883,0.7387324905009174,0.598682523214163,0.5108549148745967,L_82,1.0
0.5788002369808983,0.6392125615589701,0.8139079181778868,0.6789775988276628,0.7751317697834182,0.5344947578954822,0.6170303590928152,0.6776581077053442,0.5641565949734826,0.7828393161319861,L_83,1.0
0.5307510822033141,0.6418788742557273,0.6368452135318166,0.5128453404214887,0.98220112539354,0.947462696891732,0.5930037986929462,0.6780440957480292,0.6134693705258958,0.921861824340546,L_84,1.0
0.5212356567600065,0.7027936284107081,0.5341497766638068,0.7556996473258962,0.6863266817940497,0.9193845921992468,0.542740725025388,0.6382797203966446,0.6426422547480111,0.910872025888662,L_85,1.0
0.5071097088848573,0.9108705355677807,0.6024717025273203,0.6862715143021195,0.7458974668625936,0.9565135495416208,0.7149062981764083,0.6996183031137478,0.6312112959063056,0.8401543456417955,L_86,1.0
0.5330464047733756,0.6559701674403391,0.6911686944801788,0.6133573375952979,0.7132295186098294,0.9574462841047522,0.6147146618119409,0.5339588934965619,0.6931377734460025,0.827722963688009,L_87,1.0
0.8998787449972498,0.9975444041571392,0.6344729626613854,0.5049145587396563,0.6103669778570344,0.5102828264424725,0.7672872316401622,0.9182197458006544,0.6546166921055272,0.8019693438548559,L_88,1.0
0.8999942450213294,0.8076874115917807,0.7184628680809919,0.7473126014636906,0.7896739589188492,0.9087626703696914,0.7172731258590596,0.5547670317937607,0.8650444385699714,0.9926777968362794,L_89,1.0
0.9545018060529792,0.5542337000857562,0.7260626662575853,0.7677430191029171,0.6908808892507273,0.9117914789277444,0.5363616052557002,0.7429255916386445,0.8112242002623058,0.7567820920953445,L_90,1.0
0.9801677047428896,0.8375496454650827,0.8733708169192709,0.5216050130017399,0.9956228356385806,0.6570532612873261,0.6662588466777042,0.9387907668452397,0.5873446571895221,0.9095250746769236,L_91,1.0
0.5819104457652484,0.6957334724807036,0.6570748643636637,0.8128701385362689,0.6406945758946474,0.8918052053275737,0.9443200754887706,0.6463084300438187,0.7679778406523297,0.541244370509991,L_92,1.0
0.9156048869629202,0.6077255979517723,0.9836651226294988,0.6682412984906971,0.7011702546930318,0.5471892216481666,0.6649462771740359,0.6093552845450412,0.5707854689873761,0.8075075091755537,L_93,1.0
0.6179832578337137,0.6606437115596758,0.871841982954879,0.632376503878372,0.7681894335075019,0.7256061776885274,0.9295277565598632,0.7980013830794614,0.8718474895982149,0.9143624020511492,L_94,1.0
0.9980047278515668,0.5145435642082923,0.8183317903167133,0.6591243265097807,0.6106036204749348,0.98271699121706,0.665783115090022,0.927059780056255,0.8552535685175213,0.7496140896324893,L_95,1.0
0.8080302855095585,0.5805610871403982,0.7243906607885533,0.8825511090294675,0.754586667331501,0.9365191829405148,0.6286475159307201,0.8705374461071351,0.6266737186197644,0.5092489370184818,L_96,1.0
0.86064143211765,0.6410033580484901,0.6501937833197986,0.902023947587012,0.595183062630572,0.9775529093900605,0.7182428004435399,0.76612629923096,0.815172470645936,0.975722112521769,L_97,1.0
0.8290865452117614,0.913564598942766,0.7607578263634707,0.5380035955951419,0.7094882966894779,0.7636524882205907,0.639489600666697,0.8764510993146528,0.828393465519944,0.9626445734268668,L_98,1.0
0.8620559569503912,0.7348073436426453,0.8770497335437848,0.9703251464059393,0.8133367274471345,0.7998182939319795,0.8213860253006224,0.7440227181232063,0.9699491240293386,0.6396208918206907,L_99,1.0
0.9335520557166508,0.9659020243651566,0.8207846217071403,0.932476690729586,0.9907810426033432,0.9107585540544836,0.6206509062693619,0.5846450559340632,0.5716654203942293,0.5930183913313736,L_100,1.0
0.5470794284307124,0.6346703593860537,0.5509795762701268,0.7042024768633768,0.846819050429265,0.8495489634221898,0.8007101574712832,0.5290791797085934,0.917457386213598,0.7216052814319949,L_101,1.0
0.6668902055367418,0.8846008931019442,0.7491291658280488,0.8296874984097584,0.954932921441444,0.6920555386529719,0.75761994063794,0.7988767841573367,0.934037282701076,0.9974587162332618,L_102,1.0
0.737311617789518,0.7563068627366509,0.7531336315933046,0.8168120736400727,0.8110993995714701,0.5888544369372002,0.6784560951586445,0.7013147783098974,0.527315635295359,0.8234885732292143,L_103,1.0
0.942049653984102,0.570842839469391,0.8225946981725554,0.8518384004159336,0.7727304237920221,0.5358882820995561,0.7598581395546604,0.5095032224884588,0.754276093182484,0.5725965738814559,L_104,1.0
0.7110355768145389,0.5903568901227068,0.6714164049546079,0.9466540439529884,0.5021624906896964,0.7559568363030873,0.7001486809280624,0.8345081543775068,0.7728742731457531,0.6581603925422613,L_105,1.0
0.5635571374944555,0.5251324786330858,0.76436653957715,0.5947692578348169,0.9384961902046408,0.5980530287780735,0.7356887620037234,0.850721774984099,0.5649332260845482,0.6474491694156135,L_106,1.0
0.7146596194533419,0.807682080352927,0.6444813949297674,0.5459676177443633,0.9052285782386348,0.5936680566576051,0.6559740964769676,0.6171849921867362,0.5181499344216067,0.5821137348038523,L_107,1.0
0.5435339710831577,0.729302499949551,0.5075233220886947,0.6888524886121511,0.935848259475856,0.960694211495057,0.9375420310611452,0.9686441342284872,0.9648144273556046,0.739970369923276,L_108,1.0
0.5054228132292231,0.8720853264480148,0.8314765062396148,0.8943631588753436,0.908107480440391,0.5801062700264394,0.5853384456770941,0.841209919220675,0.8489729688052209,0.5030032271837723,L_109,1.0
0.5462440742659802,0.7321908133845156,0.906586364986956,0.8372974672544629,0.7906005958753821,0.5388356276992553,0.506447134585092,0.6385267270833497,0.8427260338725562,0.7664867348045092,L_110,1.0
0.9099639380629954,0.8815657242359802,0.8505026270317636,0.601705114235341,0.6824296254006068,0.9161204511493626,0.6602257371942308,0.662739334952325,0.7851357586217314,0.808445916386799,L_111,1.0
0.59824936104736,0.8199736472736654,0.7985815809978838,0.6151269554182629,0.6429774498671573,0.9182089735804528,0.8611464249501116,0.8085988786659165,0.8016796690411199,0.590830249106344,L_112,1.0
0.8434075558152083,0.729694353139802,0.6428998917357511,0.8899482332766525,0.6756245370885978,0.6774905394243109,0.8996693306799028,0.7493914896502916,0.8746971781143442,0.5540238077226368,L_113,1.0
0.7058517698183844,0.7837657052614877,0.6744788538168691,0.5269704455653115,0.7681831610002319,0.9603221088678964,0.7811551068175735,0.8782126790219753,0.6254055355655272,0.6636627384937783,L_114,1.0
0.5545573772555861,0.7771287814930518,0.9261052280920214,0.9155553322941729,0.7052363794438297,0.6791528522025538,0.8584959121496714,0.6717341005966375,0.6730156877674441,0.9050481368031634,L_115,1.0
0.5078975424354785,0.7478099480570786,0.9832516307328109,0.6318980009728026,0.9657246160027052,0.5938255354249584,0.9313582459445108,0.6000051216149798,0.922229103157148,0.5856968291884986,L_116,1.0
0.6484830796893595,0.7096474572717775,0.8590480187858779,0.5689557372506258,0.5555448809905641,0.749395601780007,0.8536141060929772,0.6840111416328172,0.5959010253499386,0.9056227696091328,L_117,1.0
0.6840733035059307,0.5330870879485603,0.5492483726987585,0.5875884211873036,0.5785595944634444,0.5133756999925574,0.8617071588232577,0.6000746681912499,0.6720047084063232,0.5443034798514892,L_118,1.0
0.8464499249983473,0.7562413471198288,0.6852834451828462,0.9756512438576228,0.9086851065638668,0.9044572876744316,0.5623354250445255,0.8684873300006226,0.9717285534774718,0.7242408346694871,L_119,1.0
0.8220397440345951,0.6786198997973032,0.7311582438169704,0.5462973355061044,0.8517281222584515,0.8806089871984977,0.8822583248186127,0.8916885462945809,0.5256581006270941,0.6795677333627617,L_120,1.0
0.8903378422862044,0.972907473669582,0.6773186302594062,0.5305142983600966,0.848912784174145,0.9912390257600304,0.939583874391018,0.7513805499078774,0.9183150225278094,0.567548842473814,L_121,1.0
0.8785209477986171,0.9099059746005072,0.793360959261677,0.7848332797544229,0.6380290368141005,0.8986714799383164,0.5620636557697947,0.6079003573698682,0.8338617160254762,0.5092602146375187,L_122,1.0
0.7654963220354827,0.8661833911913495,0.8916898199414698,0.6527777958376084,0.5199180207434516,0.5771551250787265,0.7797533086464248,0.7758187599783315,0.9314838940427296,0.7071835654011231,L_123,1.0
0.9082079351084444,0.9657926215220548,0.5026151987010687,0.948103895229745,0.6104851766154796,0.5025540060336319,0.7326877342572109,0.751360819691171,0.5116762434222368,0.6732275834118056,L_124,1.0
0.6446693083351664,0.8554617572613286,0.600968827306299,0.9805836936046112,0.7388799838582766,0.8958589239726031,0.6365591370901467,0.5067476448049153,0.632545246830368,0.9179040808996776,L_125,1.0
0.5724034205118584,0.7937351224836096,0.5113004773972802,0.969044038340362,0.8639719773849214,0.8643339855999169,0.593843858286523,0.5951075470597875,0.5708806229618422,0.7259762472818394,L_126,1.0
0.6988676999870114,0.5974301077661418,0.7240207221335346,0.5253888864324858,0.6753995333316041,0.933359120352364,0.950752849572126,0.6280543165667235,0.7909623384385007,0.6021166867261458,L_127,1.0
0.8350508747690089,0.9210003357587556,0.5648674712568871,0.6089032393453511,0.540769389406822,0.9252082827921768,0.7861639709664869,0.8190872770056608,0.6336039145214749,0.5936360927505355,L_128,1.0
0.9987830936757334,0.7315219286206128,0.5494061983030099,0.93395635336551,0.9718081698733374,0.5413184287686965,0.6474983712253748,0.5125434087703435,0.9406764087785926,0.999462037998178,L_129,1.0
0.6066978534691323,0.8556397620707707,0.6838411064945814,0.883406430144178,0.6405030949653829,0.6844552397051182,0.898510606934815,0.6536760696386802,0.7911174900974253,0.5844930302197154,L_130,1.0
0.9117941664497536,0.6699512975093692,0.7971578819156626,0.8444226953027665,0.809316687076479,0.7860260060363793,0.8356024653839653,0.6999231423274062,0.5447320359530519,0.9185067673518308,L_131,1.0
0.8020448332892136,0.8604457992739781,0.7806967827018174,0.9304013239670544,0.5877028133527669,0.71524847513926,0.9994794047475856,0.5511783713280846,0.8277119270288595,0.9397138138247878,L_132,1.0
0.6644937918551737,0.8654180326070389,0.5918445932996567,0.6228788927215543,0.6297113732137216,0.911327680999552,0.9312264600402612,0.9939420547518216,0.7851094018169935,0.5253612289008398,L_133,1.0
0.5744706922354577,0.6505375995614809,0.7284747845974886,0.8443190424959659,0.5968545129917816,0.963157067784054,0.6047596560469769,0.5850799169231847,0.9256791648223536,0.6356445525181191,L_134,1.0
0.5664404424785463,0.5785297195099126,0.5495608191059679,0.9950900112292508,0.9481591577648104,0.6401749204519915,0.5616386609820458,0.9537890370861416,0.5127734744274273,0.7948099441885376,L_135,1.0
0.6800321098236108,0.8500711418692769,0.5141092342880491,0.7812369630408621,0.526899575912613,0.7459216210029451,0.868808392524367,0.6129366770171248,0.6600928090965212,0.7404250008518354,L_136,1.0
0.6927135563165945,0.8263316540666807,0.8703069279845357,0.7713613663010193,0.708362045224004,0.6949257093382637,0.5491683642815024,0.5614292281020246,0.797488626641984,0.8753111707778466,L_137,1.0
0.6522753104752442,0.8329093858222094,0.8774906935338149,0.7017853162451633,0.7873795504751795,0.846726264179513,0.6258109615877119,0.5427694302329842,0.697603116836573,0.8465466348557884,L_138,1.0
0.5578193305649697,0.6631754002270787,0.9159272355425296,0.699098790990365,0.9971901027636526,0.995642449284894,0.5905770815282354,0.5850426923372212,0.9064786081197632,0.8830498257139308,L_139,1.0
0.5353706462890663,0.9537000152130104,0.8566862108946155,0.6323526744091944,0.5859129648376112,0.5995167879315001,0.630813245706823,0.6470024437178415,0.793022192484228,0.6007752140784552,L_140,1.0
0.5763021212756995,0.6290339025070413,0.7439721870530979,0.5385228823992148,0.5223381743697366,0.6401876176391691,0.7628922480082965,0.5114711149088236,0.5862545996605091,0.9615808529262408,L_141,1.0
0.8887278704634527,0.9297759517978929,0.9091485098535538,0.5138992214951446,0.8968528824404021,0.9514088328215882,0.6658342663198558,0.6795046000268017,0.8372974859904553,0.6320569434884298,L_142,1.0
